start,end,relation,description,source
"""树模型""","""B树""","""包含""","""B树是树模型的一种，用于高效存储和检索数据。""","[""第九章  树的基本理论与算法""]"
"""树模型""","""决策树""","""应用""","""决策树是树模型在决策分析中的应用。""","[""第九章  树的基本理论与算法""]"
"""树模型""","""博弈树""","""应用""","""博弈树是树模型在博弈论中的应用。""","[""第九章  树的基本理论与算法""]"
"""图模型""","""有向图""","""分类""","""有向图是图模型的一种分类，具有方向性的边。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识""]"
"""图模型""","""无向图""","""分类""","""无向图是图模型的一种分类，边不具有方向性。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识""]"
"""树""","""有向树""","""分类""","""有向树是树的一种分类，具有方向性的边。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识""]"
"""树""","""无向树""","""分类""","""无向树是树的一种分类，边不具有方向性。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识""]"
"""有向树""","""根树""","""等价""","""有向树在讨论时通常转化为根树，即一种特殊的无向树。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识""]"
"""无向树""","""根树""","""等价""","""无向树在讨论时通常指根树，即从根结点到叶子结点的层次结构。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识""]"
"""树""","""根结点""","""组成""","""树由根结点开始，形成层次结构。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识""]"
"""树""","""叶子结点""","""组成""","""树由叶子结点结束，形成层次结构。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识""]"
"""树""","""层次结构""","""特性""","""树具有层次结构，从根结点到叶子结点。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识""]"
"""根树""","""层次结构""","""特性""","""根树具有层次结构，从根结点到叶子结点。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识""]"
"""无向树""","""连通""","""条件""","""无向树必须是一个连通的图，这是其基本特征之一。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.1  无向树的概念与性质""]"
"""无向树""","""无回路""","""条件""","""无向树必须是一个无回路的图，这是其基本特征之一。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.1  无向树的概念与性质""]"
"""无向树""","""树叶结点""","""组成""","""无向树中包含树叶结点，即悬挂结点。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.1  无向树的概念与性质""]"
"""无向树""","""分支点""","""组成""","""无向树中包含分支点，即非悬挂结点。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.1  无向树的概念与性质""]"
"""无向树""","""空树""","""分类""","""空树是平凡图，也是无向树的一种特殊形式。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.1  无向树的概念与性质""]"
"""无向树""","""森林""","""分类""","""单个无向树可以看作是一个森林的特例。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.1  无向树的概念与性质""]"
"""定理9.1""","""无向树""","""定义""","""定理9.1给出了无向树的多个等价定义。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.1  无向树的概念与性质""]"
"""定理9.1""","""基本回路""","""推导""","""定理9.1中提到，在无向树中增加一条边会形成唯一的基本回路。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.1  无向树的概念与性质""]"
"""定理9.1""","""基本通路""","""推导""","""定理9.1中提到，无向树中任意一对结点之间有唯一的基本通路。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.1  无向树的概念与性质""]"
"""定理9.2""","""树叶结点""","""推导""","""定理9.2指出任意非平凡树至少有两片树叶结点。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.1  无向树的概念与性质""]"
"""定理9.2""","""握手定理""","""引用""","""定理9.2的证明过程中引用了握手定理。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.1  无向树的概念与性质""]"
"""树模型""","""无向图""","""分类""","""树模型是一种特殊的无向图，具有最简洁高效的连通性。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.2 无向图的生成树""]"
"""无向图""","""生成树""","""推导""","""无向图的生成树是无向图的一个生成子图，且该子图是树。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.2 无向图的生成树""]"
"""生成树""","""树枝""","""组成""","""生成树中的每条边称为树枝。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.2 无向图的生成树""]"
"""生成树""","""弦""","""组成""","""无向图中不在生成树中的边称为弦。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.2 无向图的生成树""]"
"""生成树""","""生成树的补""","""组成""","""生成树的补是生成树所有弦的集合。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.2 无向图的生成树""]"
"""无向图""","""定理9.3""","""条件""","""定理9.3指出无向图存在生成树的充分必要条件是图是连通的。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.2 无向图的生成树""]"
"""生成树""","""破圈法""","""方法""","""破圈法是一种构造生成树的算法，通过删除回路中的边直到无回路。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.2 无向图的生成树""]"
"""生成树""","""避圈法""","""方法""","""避圈法是一种构造生成树的方法，通过选择不构成回路的边。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.2 无向图的生成树""]"
"""生成树""","""广度优先遍历算法""","""方法""","""广度优先遍历算法可以构造生成树，无需判断回路，效率较高。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.2 无向图的生成树""]"
"""无向树""","""最小生成树""","""分类""","""最小生成树是无向树的一种特殊类型，具有最小权值。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.3  最小生成树""]"
"""连通无向赋权图""","""最小生成树""","""条件""","""最小生成树是基于连通无向赋权图构造的。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.3  最小生成树""]"
"""普莱姆算法""","""最小生成树""","""方法""","""普莱姆算法是一种用于构造最小生成树的算法。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.3  最小生成树""]"
"""克鲁斯卡尔算法""","""最小生成树""","""方法""","""克鲁斯卡尔算法也是一种用于构造最小生成树的算法。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.3  最小生成树""]"
"""普莱姆算法""","""贪心策略""","""基于""","""普莱姆算法是基于贪心策略设计的。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.3  最小生成树""]"
"""普莱姆算法""","""局部最优算法""","""分类""","""普莱姆算法属于局部最优算法。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.3  最小生成树""]"
"""定理9.4""","""普莱姆算法""","""证明""","""定理9.4证明了普莱姆算法的正确性。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.3  最小生成树""]"
"""定理9.5""","""克鲁斯卡尔算法""","""证明""","""定理9.5证明了克鲁斯卡尔算法的正确性。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.3  最小生成树""]"
"""普莱姆算法""","""克鲁斯卡尔算法""","""对比""","""普莱姆算法和克鲁斯卡尔算法都是构造最小生成树的算法，但基于不同的策略。""","[""第九章  树的基本理论与算法"", ""§ 9.1 无向树的基本知识"", ""9.1.3  最小生成树""]"
"""无向树模型""","""根树""","""衍生""","""根树是在无向树模型基础上引入树根、树枝和树叶等概念的特殊无向树模型。""","[""第九章  树的基本理论与算法"", ""§ 9.2 根树的基本知识""]"
"""根树""","""树根""","""组成""","""树根是根树模型中的一个重要组成部分，用于刻画树的层次结构。""","[""第九章  树的基本理论与算法"", ""§ 9.2 根树的基本知识""]"
"""根树""","""树枝""","""组成""","""树枝是根树模型中的一个重要组成部分，连接树根和树叶。""","[""第九章  树的基本理论与算法"", ""§ 9.2 根树的基本知识""]"
"""根树""","""树叶""","""组成""","""树叶是根树模型中的一个重要组成部分，位于树枝的末端。""","[""第九章  树的基本理论与算法"", ""§ 9.2 根树的基本知识""]"
"""根树""","""基本性质""","""讨论对象""","""根树模型的基本性质是本节讨论的重要内容之一。""","[""第九章  树的基本理论与算法"", ""§ 9.2 根树的基本知识""]"
"""根树""","""基本算法""","""讨论对象""","""根树模型的基本算法是本节讨论的重要内容之一。""","[""第九章  树的基本理论与算法"", ""§ 9.2 根树的基本知识""]"
"""根树""","""应用""","""讨论对象""","""根树模型的应用是本节讨论的重要内容之一。""","[""第九章  树的基本理论与算法"", ""§ 9.2 根树的基本知识""]"
"""有向树""","""根树""","""分类""","""根树是有向树的一种特殊形式，具有特定的层次结构。""","[""第九章  树的基本理论与算法"", ""§ 9.2 根树的基本知识"", ""9.2.1 有向树与根树""]"
"""根树""","""树根""","""组成""","""树根是根树中的一个特殊结点，入度为0。""","[""第九章  树的基本理论与算法"", ""§ 9.2 根树的基本知识"", ""9.2.1 有向树与根树""]"
"""根树""","""树叶结点""","""组成""","""树叶结点是根树中的结点，出度为0。""","[""第九章  树的基本理论与算法"", ""§ 9.2 根树的基本知识"", ""9.2.1 有向树与根树""]"
"""根树""","""内结点""","""组成""","""内结点是根树中的结点，入度为1且出度大于0。""","[""第九章  树的基本理论与算法"", ""§ 9.2 根树的基本知识"", ""9.2.1 有向树与根树""]"
